sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_delta_r,s1_delta_r_norm,s1_ema_rise_a0001,s1_ema_decay_a0001,s1_ema_rise_a001,s1_ema_decay_a001,s1_ema_rise_a01,s1_ema_decay_a01,s2_delta_r,s2_delta_r_norm,s2_ema_rise_a0001,s2_ema_decay_a0001,s2_ema_rise_a001,s2_ema_decay_a001,s2_ema_rise_a01,s2_ema_decay_a01,s3_delta_r,s3_delta_r_norm,s3_ema_rise_a0001,s3_ema_decay_a0001,s3_ema_rise_a001,s3_ema_decay_a001,s3_ema_rise_a01,s3_ema_decay_a01,s4_delta_r,s4_delta_r_norm,s4_ema_rise_a0001,s4_ema_decay_a0001,s4_ema_rise_a001,s4_ema_decay_a001,s4_ema_rise_a01,s4_ema_decay_a01,s5_delta_r,s5_delta_r_norm,s5_ema_rise_a0001,s5_ema_decay_a0001,s5_ema_rise_a001,s5_ema_decay_a001,s5_ema_rise_a01,s5_ema_decay_a01,s6_delta_r,s6_delta_r_norm,s6_ema_rise_a0001,s6_ema_decay_a0001,s6_ema_rise_a001,s6_ema_decay_a001,s6_ema_rise_a01,s6_ema_decay_a01
acetone_45,acetone,acetone\acetone_45.csv,Period_II,Day 10,10,Period II Day 10,batch3,new,7.0,0.14,0.006875298426535512,-0.006397248979506474,0.05862478541358497,-0.04129628660465948,0.4317031,-0.21260924071628484,10.0,0.04201680672268908,0.008855217531721575,-0.008256607878896502,0.07656892370266852,-0.050661908521087026,0.47360336236900036,-0.21454305065561274,1.0,0.004484304932735426,0.001,-0.001,0.01,-0.01,0.1,-0.1,7.0,0.026119402985074626,0.00597600547704215,-0.004684167910530168,0.057609513975793655,-0.029521982801799795,0.4173859613001579,-0.2,11.0,0.22448979591836735,0.010967043967016993,-0.004784625139039945,0.10674367169401,-0.03590150608521396,0.87761,-0.22916583643215296,1.0,0.0625,9.999999999999159e-07,-0.001,9.99999999999994e-05,-0.01,0.009999999999999995,-0.1
acetone_46,acetone,acetone\acetone_46.csv,Period_II,Day 10,10,Period II Day 10,batch3,new,14.0,0.30434782608695654,0.013938126857092968,-0.005977659454348123,0.13392557926705,-0.040056748344090225,0.97975,-0.1929737774838124,18.0,0.07792207792207792,0.017923159806147924,-0.010371498562865542,0.1724580747252693,-0.0669364907727672,1.2123551000000001,-0.2462768709394009,3.0,0.013824884792626729,0.002987047864299504,-8.35766769694328e-05,0.028746669509045066,-0.005316588169239684,0.20695882014910003,-0.09719483282830355,9.0,0.03383458646616541,0.008958145482762036,-0.006561323098091755,0.08594098183397264,-0.042169467348874,0.6021390429998246,-0.23635703266212696,14.0,0.2857142857142857,0.012971016084622014,-0.006251253454962817,0.127116813096217,-0.040386454068151924,1.0315520892454964,-0.21636553048964685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_47,acetone,acetone\acetone_47.csv,Period_II,Day 10,10,Period II Day 10,batch3,new,11.0,0.23404255319148937,0.010809930744865547,-0.008984033883292768,0.09752686029999999,-0.06001634795009578,0.77563,-0.2717675186581,17.0,0.07296137339055794,0.016658854412913933,-0.014176938812850752,0.13911042566749116,-0.08829749985524525,0.916579,-0.33493545746496106,3.0,0.013824884792626729,0.0029418595269682848,-0.0019305066892552568,0.024888614052342585,-0.014854813347764648,0.1560098201491,-0.10005648656226442,13.0,0.04961832061068702,0.012789251622187204,-0.010349421936371164,0.11081206472583598,-0.06021726844850732,0.6175290429998246,-0.25485052626299465,15.0,0.32608695652173914,0.013751760458339042,-0.011592093438236747,0.1270279684149401,-0.07937330728046882,1.02755441,-0.3679695590491001,1.0,0.07142857142857142,9.792662489026098e-06,-0.0001452384463830823,0.0008146422573898793,-0.0060251454582421595,0.0360983311113061,-0.09076269052736241
acetone_48,acetone,acetone\acetone_48.csv,Period_II,Day 11,11,Period II Day 11,batch3,new,7.0,0.1590909090909091,0.0059979671465848795,-0.007411390127824304,0.05976842926682896,-0.05280884343584508,0.5582939397183291,-0.2592639074213614,9.0,0.04017857142857143,0.007978974300986241,-0.01100407558050575,0.07787692060850653,-0.07226130646399936,0.6666092619509001,-0.3046579973795639,2.0,0.009569377990430622,0.001998001,-0.00279488392390219,0.019801,-0.018143072063497603,0.18100000000000002,-0.11060719827736416,4.0,0.016194331983805668,0.002996034817564797,-0.006114547943638647,0.02963322541373517,-0.0453082548946553,0.281323854320771,-0.23888606305572527,3.0,0.06666666666666667,0.0029930089950009997,-0.003971735023832211,0.0293089501,-0.03708222330956257,0.23851000000000003,-0.23597126165198126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_49,acetone,acetone\acetone_49.csv,Period_II,Day 11,11,Period II Day 11,batch3,new,18.0,0.42857142857142855,0.01794310575080968,-0.014697756525063069,0.1744035789267289,-0.09615824852370604,1.3524819827181538,-0.3956197505956973,22.0,0.09954751131221719,0.02092810396187528,-0.018999161803758623,0.20290360777582425,-0.11447171534247784,1.5324436838900002,-0.42965205037874643,2.0,0.009615384615384616,0.001998001,-0.002763473350903719,0.019801,-0.018431960848565198,0.18100000000000002,-0.11717935017084544,15.0,0.0625,0.013944150550550392,-0.011093793922811561,0.1345466409850725,-0.06266623139921058,0.957731173120858,-0.33868512615579915,22.0,0.5116279069767442,0.0219441106530705,-0.018846819365202723,0.21450762483636784,-0.1320382379231924,1.805343658955961,-0.601597726342903,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_50,acetone,acetone\acetone_50.csv,Period_II,Day 11,11,Period II Day 11,batch3,new,5.0,0.20833333333333334,0.004987015991002,-0.004773744820715655,0.048715910200000004,-0.03328873674683923,0.38512000000000013,-0.18921753730088142,10.0,0.05555555555555555,0.009968115498833845,-0.0111275050603463,0.09691114884544176,-0.06496216079174351,0.7598845404288579,-0.26063623644707784,3.0,0.01764705882352941,0.0020009642280558303,-0.0039009350826202547,0.020066198074326483,-0.031622994574036625,0.18972610943434795,-0.15193021780915794,6.0,0.02830188679245283,0.0059761223893313635,-0.005812246386395042,0.05771709729205264,-0.04458397297072863,0.43966430754801145,-0.21677829276739322,8.0,0.27586206896551724,0.007978025986003,-0.007694547658958919,0.0778258603,-0.0564874460202554,0.6230000000000001,-0.22450686703785688,1.0,0.08333333333333333,0.001,-0.00012826047638253156,0.01,-0.005113776067741011,0.1,-0.094185026299696
acetone_51,acetone,acetone\acetone_51.csv,Period_II,Day 11,11,Period II Day 11,batch3,new,5.0,0.22727272727272727,0.003992996037925085,-0.0038321827150009633,0.03929637258438289,-0.02702242544064138,0.3291290821000001,-0.13578638871802068,9.0,0.05084745762711865,0.007986955355662604,-0.007279564774014684,0.07865843943844178,-0.051701116256537935,0.6502618613001581,-0.23048238942825,2.0,0.011904761904761904,0.001998001,-0.0019870446122728994,0.019801,-0.01874930756949924,0.18100000000000002,-0.12484118582275075,8.0,0.038461538461538464,0.0059949284404708985,-0.007216554079651287,0.05943227052932554,-0.05341804729046208,0.5101067278011581,-0.2313771601431932,16.0,0.5925925925925926,0.01495406197895208,-0.014260279771381747,0.14546178527938292,-0.09852844178257557,1.0994940821,-0.40852073890000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_52,acetone,acetone\acetone_52.csv,Period_II,Day 12,12,Period II Day 12,batch3,new,12.0,0.2727272727272727,0.01095207427685381,-0.0019603570895376987,0.10527658223144855,-0.016465509775045437,0.7065188602675985,-0.11597592625586133,15.0,0.06726457399103139,0.013848856515797533,-0.002958202824782627,0.12563417418716322,-0.02604293830164056,0.7172533053414236,-0.1421033774027403,4.0,0.019801980198019802,0.001002985036939071,-0.001993808432061852,0.010285363970442793,-0.019244079459392355,0.1181556721,-0.12358296539886568,17.0,0.07112970711297072,0.01393508754213622,-0.003992135917410331,0.13359208608356324,-0.03860725818170993,0.876170102654968,-0.2443460463461357,21.0,0.45652173913043476,0.018918104553357133,-0.001996788884613544,0.18190921637846189,-0.019520618936997976,1.2128867618687666,-0.13045667863477317,1.0,0.09090909090909091,5.1412132270105704e-05,-0.001,0.002458482711202489,-0.01,0.05334444104619865,-0.1
acetone_53,acetone,acetone\acetone_53.csv,Period_II,Day 12,12,Period II Day 12,batch3,new,19.0,0.4634146341463415,0.017946051086625697,-0.006521209595475271,0.1746518331874658,-0.044345855451676054,1.3165670642519,-0.18108563247679715,21.0,0.0963302752293578,0.019931050379029112,-0.0102885099737056,0.19315361828332478,-0.06959820313005662,1.4258176758428132,-0.231533513454961,2.0,0.009950248756218905,0.0019970119451646704,-0.001962697528291657,0.01971146617457413,-0.016827614367002804,0.17786189403910002,-0.11133779728555432,16.0,0.06866952789699571,0.013770181585360773,-0.010121428249282863,0.11887346425528476,-0.06410908308723051,0.8881871029050279,-0.23995143327433294,23.0,0.5111111111111111,0.02291513588405499,-0.007583038389594547,0.22163484548701,-0.050736888224010686,1.8209100000000003,-0.21467083478211454,1.0,0.09090909090909091,0.001,-3.328454456377815e-05,0.01,-0.0015287605161411477,0.1,-0.04802258123918559
acetone_54,acetone,acetone\acetone_54.csv,Period_II,Day 12,12,Period II Day 12,batch3,new,22.0,0.5116279069767442,0.021949063917170674,-0.0010353739043256092,0.21496318677457413,-0.012361122529404633,1.7471218940391,-0.11282947070315762,29.0,0.13063063063063063,0.02885832656236482,-0.002014361375525765,0.2761226563125493,-0.019803760796271885,2.05167,-0.1268143328610462,3.0,0.014563106796116505,0.002984056881160853,-0.0010122103413263163,0.028455825953906312,-0.010711066986090707,0.1865717389,-0.12016175494729225,12.0,0.05128205128205128,0.010949053489762942,-0.0029783708965445297,0.1049576167539917,-0.02751679230009544,0.743965066190158,-0.15468897736388243,19.0,0.4318181818181818,0.018957064823588506,-0.0029035509434106863,0.1857632875305515,-0.022303000208064937,1.521947025389694,-0.11800637673176045,1.0,0.09090909090909091,0.001,-5.592642222045053e-05,0.01,-0.003050699991304695,0.1,-0.06053173038671235
acetone_55,acetone,acetone\acetone_55.csv,Period_II,Day 12,12,Period II Day 12,batch3,new,18.0,0.4186046511627907,0.017954052966011998,-0.004630558103127212,0.175452661198,-0.028712754114329962,1.4330200000000004,-0.1720262521091587,23.0,0.1050228310502283,0.021891246725964805,-0.00733099687072092,0.20934425718703506,-0.04196908326637901,1.5183704953648103,-0.2433879527235801,4.0,0.0196078431372549,0.003923962997323871,-0.0038415198618493205,0.033195203847388166,-0.030298664976702055,0.24193694890000003,-0.2516719535114972,17.0,0.07264957264957266,0.015262735729027473,-0.006435693117343312,0.11401552090221129,-0.037659332008001284,0.8038478411113064,-0.19263313756966288,22.0,0.4888888888888889,0.020928104990611342,-0.00368946963670558,0.2029048723144941,-0.027731700552436643,1.5347646792454965,-0.17347981189135478,1.0,0.09090909090909091,0.001,-0.001,0.01,-0.01,0.1,-0.1
acetone_56,acetone,acetone\acetone_56.csv,Period_II,Day 13,13,Period II Day 13,batch3,new,33.0,0.5892857142857143,0.0328891668024,-0.004529669313498482,0.31906505911372307,-0.03019100858347413,2.54367570463519,-0.14304672100000004,33.0,0.1375,0.03273210471515187,-0.004795009220602931,0.30624315448915346,-0.0339517613775551,2.3242226583895187,-0.13172973804910001,3.0,0.013452914798206279,0.002994006996001,-0.001,0.029406960100000004,-0.01,0.24661000000000002,-0.1,20.0,0.07434944237918216,0.018884334539926488,-0.005371812202840534,0.17873039396560234,-0.03818959835797378,1.19730563442555,-0.1780348837724349,30.0,0.5263157894736842,0.029837476839188862,-0.006104847408086334,0.28416667086404435,-0.04676944097278556,2.1266680429998246,-0.2187541,1.0,0.07142857142857142,0.001,-0.001,0.01,-0.01,0.1,-0.1
acetone_57,acetone,acetone\acetone_57.csv,Period_II,Day 13,13,Period II Day 13,batch3,new,39.0,0.7090909090909091,0.0388035141359932,-0.002942496610706627,0.3708064486122947,-0.02393981939509116,2.57739457,-0.14474771933986458,39.0,0.1638655462184874,0.038742886025089504,-0.002961528961120378,0.3650685258170637,-0.025108573741549494,2.3473455700000003,-0.12641250435014273,4.0,0.01809954751131222,0.003982048920085938,-0.001000921234162121,0.038248208538289204,-0.010043861750180991,0.261800821,-0.10000176964345428,26.0,0.09737827715355805,0.025815722841072895,-0.0029155023653792507,0.24220394229283193,-0.0234238609539711,1.603410004829858,-0.14451293963521827,42.0,0.75,0.04180348397161408,-0.0010293522648161248,0.4007749453222127,-0.01183885748264254,3.0154173637543287,-0.11022327858381908,1.0,0.07142857142857142,9.205514217490668e-05,-8.864779040961728e-05,0.004444364765214723,-0.003768339724740292,0.0734845849795046,-0.060750308816984115
acetone_58,acetone,acetone\acetone_58.csv,Period_II,Day 14,14,Period II Day 14,batch3,new,22.0,0.5365853658536586,0.021725746004721557,-0.003796616743088744,0.19928455460721706,-0.025086476315313064,1.4743300000000001,-0.12234081426280088,27.0,0.12796208530805686,0.026731422191465758,-0.005626454018041898,0.24437992860109267,-0.03663758244446796,1.5226500000000003,-0.13768266100877272,3.0,0.015463917525773196,0.002990020976015994,-0.0019485778817859593,0.02902076159401,-0.016009804622154438,0.2187541,-0.10182861441272363,13.0,0.05394190871369295,0.01293726296856302,-0.004796923670649454,0.1239539975162544,-0.03521725768691124,0.858106260659716,-0.2129313995096449,32.0,0.7804878048780488,0.03186433824286057,-0.0027524497664035866,0.306731592150538,-0.019429770356397844,2.242300047635015,-0.12525608655874945,1.0,0.07142857142857142,1.86064338268308e-06,-0.001,0.00012214517872388697,-0.01,0.010000001368914796,-0.1
acetone_59,acetone,acetone\acetone_59.csv,Period_II,Day 14,14,Period II Day 14,batch3,new,15.0,0.40540540540540543,0.014937150757266805,-0.0043573858308863875,0.14384859650491755,-0.028268222248145305,0.9991829530000002,-0.1871470142480707,17.0,0.08374384236453201,0.015944031549734738,-0.00643740371844606,0.15443621376243824,-0.047586068501539694,1.1267812815431282,-0.20673649438670083,3.0,0.015873015873015872,0.002002936365660604,-0.0010048580407143281,0.02023953923844177,-0.010374786016141928,0.19224186130015797,-0.10278452253315817,13.0,0.05652173913043478,0.00996689369521957,-0.002923613172058584,0.09660810563506095,-0.02411692748362136,0.692740561296256,-0.20526416812451995,27.0,0.7297297297297297,0.02587325710437899,-0.003685343953116321,0.24755781751282863,-0.027384676693024898,1.7158699976531282,-0.16935209012252478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_60,acetone,acetone\acetone_60.csv,Period_II,Day 14,14,Period II Day 14,batch3,new,16.0,0.5161290322580645,0.015166450988381146,-0.006005238092320469,0.1356688929070644,-0.03888446212342326,0.7678379389565901,-0.1652236147185518,27.0,0.14361702127659576,0.02557865421162689,-0.009588051448024246,0.2100427771203941,-0.06217398420429387,1.049387590551098,-0.20759257823890148,4.0,0.021621621621621623,0.003879888618504074,-0.002836000639950087,0.030799357647726344,-0.022641340274265113,0.18134282611000002,-0.20067114363431626,15.0,0.07389162561576355,0.01246961228984634,-0.008023947768851139,0.08856676457667226,-0.04790864358935512,0.4838877218752738,-0.2334549444677951,17.0,0.5666666666666667,0.016865629053215373,-0.006121521492057757,0.1571119056409117,-0.040297940333851444,0.8915999120480003,-0.18233197222077102,0.0,0.0,0.0,-9.999999999999159e-07,0.0,-9.99999999999994e-05,0.0,-0.009999999999999995
acetone_61,acetone,acetone\acetone_61.csv,Period_II,Day 15,15,Period II Day 15,batch3,new,8.0,0.17391304347826086,0.00790670645281692,-0.0010296698710157391,0.07127565078506606,-0.012002353192549118,0.37126900000000007,-0.10466053039659093,10.0,0.046296296296296294,0.009875958960598393,-0.00198479257784918,0.08841531749770212,-0.01786448688212122,0.4205388951100001,-0.12270983252392209,2.0,0.009569377990430622,0.0010000029790638893,-0.0010009841194418155,0.010002796290191737,-0.010085145777109488,0.10144020511000001,-0.10185302018885184,9.0,0.039301310043668124,0.007813610413297114,-0.0030138289423364633,0.06554040264543451,-0.029593240988109414,0.38671102752769143,-0.24231772520803788,14.0,0.34146341463414637,0.012861816762633937,-0.0027825735617103024,0.11689630043491414,-0.018735447292143492,0.5637940379793871,-0.11799803717285874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_62,acetone,acetone\acetone_62.csv,Period_II,Day 15,15,Period II Day 15,batch3,new,8.0,0.17391304347826086,0.00787914631823573,-0.002872318476260914,0.0688806523717956,-0.020379782499327072,0.32433311893519345,-0.11475645130015795,10.0,0.045662100456621,0.00953214265194555,-0.0038246407080560867,0.07868038340250195,-0.026581676374495475,0.36775513252127934,-0.12081788113401452,1.0,0.004739336492890996,0.001,-0.0019447205900287594,0.01,-0.015733505800875073,0.1,-0.10216113532954471,11.0,0.046413502109704644,0.009573175761368492,-0.006658188316314179,0.07797331766073205,-0.04608084700105956,0.39864239338318797,-0.25510703459761397,13.0,0.30952380952380953,0.012864909495281344,-0.004676645729144061,0.11727054172806196,-0.03037116854838217,0.5877977329998246,-0.15314410000000003,1.0,0.07692307692307693,0.001,-0.00013872545788617507,0.01,-0.00576739567071423,0.1,-0.08604230402778952
acetone_63,acetone,acetone\acetone_63.csv,Period_II,Day 15,15,Period II Day 15,batch3,new,8.0,0.1702127659574468,0.007901923915881938,-0.0028977949140007826,0.07097174779022022,-0.021885778086077834,0.3415558531553158,-0.11256442192071181,9.0,0.041474654377880185,0.007898889674424533,-0.0029073048992468093,0.07064370683664516,-0.022499150788782375,0.31101269201385484,-0.1124879543247853,2.0,0.009569377990430622,0.0010068584216848273,-0.001,0.010570417353967755,-0.01,0.10866599477956919,-0.1,10.0,0.04219409282700422,0.008906624139598182,-0.0037551050879661273,0.08120684057771113,-0.025423647375097932,0.39664061160804065,-0.16911537921270053,14.0,0.32558139534883723,0.013809889159809895,-0.002907281937943174,0.12257920848506694,-0.02247862362289979,0.5834910236236484,-0.12296054339683465,1.0,0.07692307692307693,1.0885912446786938e-05,-0.001,0.0005441839358694932,-0.01,0.01933480962858962,-0.1
acetone_64,acetone,acetone\acetone_64.csv,Period_II,Day 17,17,Period II Day 17,batch3,new,17.0,0.32075471698113206,0.016804387866518555,-0.004367697368244997,0.15162622911500387,-0.02997809636390608,0.7201982202556686,-0.12918787222077102,17.0,0.07692307692307693,0.016799412193169095,-0.004758496295140741,0.151153048848925,-0.03191790843839072,0.6917149295171864,-0.1265271788000579,2.0,0.009345794392523364,0.001,-0.00197232897919354,0.01,-0.01807483835938739,0.1,-0.15279527773575607,12.0,0.05128205128205128,0.011754031924834946,-0.006134322843736687,0.10055030286308436,-0.03681002304133152,0.5281112601445379,-0.2,21.0,0.44680851063829785,0.02078446304007882,-0.005464495037786187,0.18970267346850173,-0.037481396261675036,1.05596983813419,-0.15024054079140406,1.0,0.038461538461538464,0.001,-7.233739720363479e-05,0.01,-0.0032559899048389815,0.1,-0.058552636772875366
