mode,split_id,group,classifier,case,removed_sensor,n_original_point_columns,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
original_points_stratified_random_holdout,66,,original_points_centroid,without_s2,s2,3600,0.7166666666666667,0.7424242424242423,0.7165311653116531,0.045454545454545636,0.049851942534869464
original_points_stratified_random_holdout,66,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.787878787878788,0.7651531930601698,0.0,0.0012299147863527038
original_points_stratified_random_holdout,66,,original_points_centroid,without_s4,s4,3600,0.7833333333333333,0.8030303030303031,0.7832395247029393,-0.015151515151515138,-0.01685641685641681
original_points_stratified_random_holdout,66,,original_points_centroid,without_s5,s5,3600,0.7333333333333333,0.7575757575757575,0.7334614819016408,0.030303030303030498,0.03292162594488168
original_points_stratified_random_holdout,66,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.787878787878788,0.7662489557226401,0.0,0.00013415212388245834
original_points_stratified_random_holdout,66,,original_points_gnb,all,,4320,0.65,0.6477272727272726,0.6625780884183597,0.0,0.0
original_points_stratified_random_holdout,66,,original_points_gnb,without_s1,s1,3600,0.6333333333333333,0.6325757575757575,0.6438923395445135,0.015151515151515138,0.01868574887384622
original_points_stratified_random_holdout,66,,original_points_gnb,without_s2,s2,3600,0.5833333333333334,0.587121212121212,0.59343867677201,0.06060606060606055,0.06913941164634974
original_points_stratified_random_holdout,66,,original_points_gnb,without_s3,s3,3600,0.65,0.6477272727272726,0.6625780884183597,0.0,0.0
original_points_stratified_random_holdout,66,,original_points_gnb,without_s4,s4,3600,0.7,0.693181818181818,0.7054788245264435,-0.045454545454545414,-0.04290073610808376
original_points_stratified_random_holdout,66,,original_points_gnb,without_s5,s5,3600,0.65,0.6477272727272726,0.6625780884183597,0.0,0.0
original_points_stratified_random_holdout,66,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8939393939393939,0.893444040823387,-0.24621212121212133,-0.23086595240502727
original_points_stratified_random_holdout,67,,original_points_centroid,all,,4320,0.8333333333333334,0.8484848484848485,0.829875171338586,0.0,0.0
original_points_stratified_random_holdout,67,,original_points_centroid,without_s1,s1,3600,0.7833333333333333,0.8030303030303031,0.7820384294068505,0.045454545454545414,0.04783674193173548
original_points_stratified_random_holdout,67,,original_points_centroid,without_s2,s2,3600,0.7666666666666667,0.787878787878788,0.7628673970137384,0.06060606060606055,0.06700777432484761
original_points_stratified_random_holdout,67,,original_points_centroid,without_s3,s3,3600,0.7333333333333333,0.7575757575757575,0.7356206380596625,0.09090909090909105,0.09425453327892352
original_points_stratified_random_holdout,67,,original_points_centroid,without_s4,s4,3600,0.85,0.8636363636363636,0.8472848788638263,-0.015151515151515138,-0.017409707525240292
original_points_stratified_random_holdout,67,,original_points_centroid,without_s5,s5,3600,0.8,0.8181818181818182,0.7971455776333826,0.030303030303030276,0.03272959370520345
original_points_stratified_random_holdout,67,,original_points_centroid,without_s6,s6,3600,0.8333333333333334,0.8484848484848485,0.829875171338586,0.0,0.0
original_points_stratified_random_holdout,67,,original_points_gnb,all,,4320,0.6666666666666666,0.6515151515151515,0.659434607020814,0.0,0.0
original_points_stratified_random_holdout,67,,original_points_gnb,without_s1,s1,3600,0.6333333333333333,0.6155303030303031,0.621273687480584,0.0359848484848484,0.03816091954023004
original_points_stratified_random_holdout,67,,original_points_gnb,without_s2,s2,3600,0.6166666666666667,0.6060606060606061,0.6103030303030303,0.045454545454545414,0.049131576717783676
original_points_stratified_random_holdout,67,,original_points_gnb,without_s3,s3,3600,0.6666666666666666,0.6515151515151515,0.659434607020814,0.0,0.0
original_points_stratified_random_holdout,67,,original_points_gnb,without_s4,s4,3600,0.6833333333333333,0.6666666666666666,0.6736507936507937,-0.015151515151515138,-0.014216186629979699
original_points_stratified_random_holdout,67,,original_points_gnb,without_s5,s5,3600,0.7166666666666667,0.7140151515151515,0.7205452205452206,-0.0625,-0.06111061352440661
original_points_stratified_random_holdout,67,,original_points_gnb,without_s6,s6,3600,0.8166666666666667,0.8106060606060606,0.8233695026147855,-0.15909090909090906,-0.16393489559397145
original_points_stratified_random_holdout,68,,original_points_centroid,all,,4320,0.7666666666666667,0.7878787878787877,0.7646555412922552,0.0,0.0
original_points_stratified_random_holdout,68,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7878787878787877,0.7646555412922552,0.0,0.0
original_points_stratified_random_holdout,68,,original_points_centroid,without_s2,s2,3600,0.65,0.6818181818181818,0.6477694392328539,0.10606060606060597,0.11688610205940131
original_points_stratified_random_holdout,68,,original_points_centroid,without_s3,s3,3600,0.75,0.7727272727272728,0.7496947496947497,0.015151515151514916,0.014960791597505518
original_points_stratified_random_holdout,68,,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.8484848484848485,0.8287868287868289,-0.060606060606060774,-0.06413128749457364
original_points_stratified_random_holdout,68,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.8030303030303031,0.7801111215745363,-0.01515151515151536,-0.015455580282281112
original_points_stratified_random_holdout,68,,original_points_centroid,without_s6,s6,3600,0.7833333333333333,0.8030303030303031,0.7824056702105482,-0.01515151515151536,-0.017750128918292973
original_points_stratified_random_holdout,68,,original_points_gnb,all,,4320,0.7,0.6818181818181818,0.69281045751634,0.0,0.0
original_points_stratified_random_holdout,68,,original_points_gnb,without_s1,s1,3600,0.7,0.6818181818181818,0.69281045751634,0.0,0.0
original_points_stratified_random_holdout,68,,original_points_gnb,without_s2,s2,3600,0.6166666666666667,0.606060606060606,0.6257080610021787,0.0757575757575758,0.06710239651416128
original_points_stratified_random_holdout,68,,original_points_gnb,without_s3,s3,3600,0.6833333333333333,0.6666666666666666,0.6796135265700484,0.015151515151515138,0.013196930946291596
original_points_stratified_random_holdout,68,,original_points_gnb,without_s4,s4,3600,0.7,0.6818181818181818,0.693084693084693,0.0,-0.00027423556835304286
original_points_stratified_random_holdout,68,,original_points_gnb,without_s5,s5,3600,0.6833333333333333,0.6666666666666666,0.6796135265700484,0.015151515151515138,0.013196930946291596
original_points_stratified_random_holdout,68,,original_points_gnb,without_s6,s6,3600,0.9333333333333333,0.9393939393939394,0.9392684610075914,-0.2575757575757577,-0.24645800349125147
original_points_stratified_random_holdout,69,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7773231031543052,0.0,0.0
original_points_stratified_random_holdout,69,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.787878787878788,0.7583924349881798,0.015151515151515138,0.01893066816612543
original_points_stratified_random_holdout,69,,original_points_centroid,without_s2,s2,3600,0.8,0.8181818181818182,0.7979886863607794,-0.015151515151515138,-0.02066558320647416
original_points_stratified_random_holdout,69,,original_points_centroid,without_s3,s3,3600,0.7,0.7272727272727272,0.688797353399066,0.07575757575757591,0.08852574975523919
original_points_stratified_random_holdout,69,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8139955042961282,-0.030303030303030276,-0.03667240114182302
original_points_stratified_random_holdout,69,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.8030303030303031,0.7783019372506231,0.0,-0.0009788340963179376
original_points_stratified_random_holdout,69,,original_points_centroid,without_s6,s6,3600,0.7833333333333333,0.8030303030303031,0.7773231031543052,0.0,0.0
original_points_stratified_random_holdout,69,,original_points_gnb,all,,4320,0.75,0.7556818181818182,0.7558254610886189,0.0,0.0
original_points_stratified_random_holdout,69,,original_points_gnb,without_s1,s1,3600,0.7333333333333333,0.7405303030303031,0.7384622213344875,0.015151515151515138,0.017363239754131454
original_points_stratified_random_holdout,69,,original_points_gnb,without_s2,s2,3600,0.7333333333333333,0.7405303030303031,0.7386594141311121,0.015151515151515138,0.017166046957506786
original_points_stratified_random_holdout,69,,original_points_gnb,without_s3,s3,3600,0.75,0.7556818181818182,0.7558254610886189,0.0,0.0
original_points_stratified_random_holdout,69,,original_points_gnb,without_s4,s4,3600,0.7833333333333333,0.7859848484848485,0.7888888888888889,-0.030303030303030276,-0.03306342780026994
original_points_stratified_random_holdout,69,,original_points_gnb,without_s5,s5,3600,0.75,0.7556818181818182,0.7558254610886189,0.0,0.0
original_points_stratified_random_holdout,69,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8939393939393939,0.8911853029500089,-0.1382575757575757,-0.13535984186138994
original_points_stratified_random_holdout,70,,original_points_centroid,all,,4320,0.7333333333333333,0.7575757575757575,0.7363885624755192,0.0,0.0
original_points_stratified_random_holdout,70,,original_points_centroid,without_s1,s1,3600,0.75,0.7727272727272726,0.7520107520107521,-0.015151515151515138,-0.015622189535232867
original_points_stratified_random_holdout,70,,original_points_centroid,without_s2,s2,3600,0.6,0.6363636363636364,0.5922444183313749,0.1212121212121211,0.14414414414414434
original_points_stratified_random_holdout,70,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7185185185185184,0.015151515151515138,0.01787004395700076
original_points_stratified_random_holdout,70,,original_points_centroid,without_s4,s4,3600,0.75,0.7727272727272726,0.7511961722488039,-0.015151515151515138,-0.014807609773284658
original_points_stratified_random_holdout,70,,original_points_centroid,without_s5,s5,3600,0.75,0.7727272727272728,0.7533265530977201,-0.01515151515151536,-0.016937990622200916
original_points_stratified_random_holdout,70,,original_points_centroid,without_s6,s6,3600,0.7166666666666667,0.7424242424242423,0.7173594647278859,0.015151515151515138,0.019029097747633283
original_points_stratified_random_holdout,70,,original_points_gnb,all,,4320,0.6666666666666666,0.6401515151515151,0.6432216905901117,0.0,0.0
original_points_stratified_random_holdout,70,,original_points_gnb,without_s1,s1,3600,0.6666666666666666,0.6401515151515151,0.6441619809403131,0.0,-0.0009402903502013782
original_points_stratified_random_holdout,70,,original_points_gnb,without_s2,s2,3600,0.5,0.4886363636363636,0.5084848484848484,0.15151515151515155,0.13473684210526327
original_points_stratified_random_holdout,70,,original_points_gnb,without_s3,s3,3600,0.6666666666666666,0.6401515151515151,0.6483653741718259,0.0,-0.005143683581714242
original_points_stratified_random_holdout,70,,original_points_gnb,without_s4,s4,3600,0.65,0.625,0.6316826804631682,0.015151515151515138,0.011539010126943472
original_points_stratified_random_holdout,70,,original_points_gnb,without_s5,s5,3600,0.6833333333333333,0.6553030303030303,0.6622414622414623,-0.015151515151515138,-0.019019771651350603
original_points_stratified_random_holdout,70,,original_points_gnb,without_s6,s6,3600,0.9166666666666666,0.9242424242424243,0.9238886005881336,-0.28409090909090917,-0.2806669099980219
original_points_stratified_random_holdout,71,,original_points_centroid,all,,4320,0.8,0.8181818181818182,0.7934336525307798,0.0,0.0
original_points_stratified_random_holdout,71,,original_points_centroid,without_s1,s1,3600,0.7833333333333333,0.8030303030303031,0.778220745662606,0.015151515151515138,0.015212906868173781
original_points_stratified_random_holdout,71,,original_points_centroid,without_s2,s2,3600,0.7666666666666667,0.787878787878788,0.7526916451335056,0.030303030303030276,0.04074200739727418
original_points_stratified_random_holdout,71,,original_points_centroid,without_s3,s3,3600,0.7833333333333333,0.8030303030303031,0.7808854150317566,0.015151515151515138,0.01254823749902323
original_points_stratified_random_holdout,71,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8131413805832409,-0.015151515151515138,-0.019707728052461126
original_points_stratified_random_holdout,71,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.8030303030303031,0.7793056616586028,0.015151515151515138,0.014127990872176976
original_points_stratified_random_holdout,71,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.7934336525307798,0.0,0.0
original_points_stratified_random_holdout,71,,original_points_gnb,all,,4320,0.7333333333333333,0.7178030303030303,0.7303703703703702,0.0,0.0
original_points_stratified_random_holdout,71,,original_points_gnb,without_s1,s1,3600,0.7166666666666667,0.6969696969696969,0.7076252723311547,0.02083333333333337,0.02274509803921554
original_points_stratified_random_holdout,71,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6268939393939394,0.6459259259259259,0.09090909090909083,0.08444444444444432
original_points_stratified_random_holdout,71,,original_points_gnb,without_s3,s3,3600,0.7166666666666667,0.7026515151515151,0.7161478831246272,0.015151515151515138,0.014222487245743043
original_points_stratified_random_holdout,71,,original_points_gnb,without_s4,s4,3600,0.75,0.7329545454545455,0.744880212954747,-0.015151515151515249,-0.01450984258437682
original_points_stratified_random_holdout,71,,original_points_gnb,without_s5,s5,3600,0.7,0.6761363636363636,0.6831486217675476,0.04166666666666663,0.04722174860282258
original_points_stratified_random_holdout,71,,original_points_gnb,without_s6,s6,3600,0.9,0.8977272727272728,0.9033377250768555,-0.17992424242424254,-0.17296735470648528
original_points_stratified_random_holdout,72,,original_points_centroid,all,,4320,0.8166666666666667,0.8276515151515151,0.8165343043391825,0.0,0.0
original_points_stratified_random_holdout,72,,original_points_centroid,without_s1,s1,3600,0.7833333333333333,0.7916666666666666,0.7842008121077888,0.03598484848484851,0.0323334922313937
