epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,effective_feature_objective,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,domain_discriminator_balanced_accuracy,domain_majority_baseline,split,task,variant,architecture,lambda,seed,seed_values
175,0.0019035522127524018,0.3338109254837036,0.3357144892215729,0.0019035522127524018,0.3338109254837036,0.3357144892215729,-0.06485863288398833,1.0,0.775,0.6878048780487804,0.900990099009901,0.5,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
180,0.0013027079403400421,0.27755245566368103,0.27885517477989197,0.0013027079403400421,0.27755245566368103,0.27885517477989197,-0.054207783192396164,1.0,0.85,0.697560975609756,0.9108910891089109,0.5796703296703297,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
185,0.0005633102846331894,0.26597586274147034,0.26653918623924255,0.0005633102846331894,0.26597586274147034,0.26653918623924255,-0.05263186226366088,1.0,0.85,0.7121951219512195,0.9075907590759076,0.5778388278388279,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
190,0.00024407140153925866,0.2950344383716583,0.29527851939201355,0.00024407140153925866,0.2950344383716583,0.29527851939201355,-0.05876281627279241,1.0,0.875,0.7219512195121951,0.9075907590759076,0.5481684981684982,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
195,0.00025780705618672073,0.27261945605278015,0.2728772759437561,0.00025780705618672073,0.27261945605278015,0.2728772759437561,-0.054266084154369315,1.0,0.875,0.7365853658536585,0.8976897689768977,0.5278388278388279,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
200,0.00014478892262559384,0.29592928290367126,0.2960740625858307,0.00014478892262559384,0.29592928290367126,0.2960740625858307,-0.05904106765810866,1.0,0.85,0.7414634146341463,0.900990099009901,0.5,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
205,0.002925796899944544,0.3258745074272156,0.3288002908229828,0.002925796899944544,0.3258745074272156,0.3288002908229828,-0.06224910458549858,1.0,0.775,0.7317073170731707,0.900990099009901,0.5148351648351649,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
210,0.0007927881670184433,0.3768678903579712,0.37766069173812866,0.0007927881670184433,0.3768678903579712,0.37766069173812866,-0.0745807899045758,1.0,0.775,0.824390243902439,0.8943894389438944,0.49633699633699635,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
215,0.013693631626665592,0.3605727255344391,0.3742663562297821,0.013693631626665592,0.3605727255344391,0.3742663562297821,-0.05842091348022223,1.0,0.75,0.824390243902439,0.900990099009901,0.5,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
220,0.008965019136667252,0.3352571129798889,0.34422212839126587,0.008965019136667252,0.3352571129798889,0.34422212839126587,-0.05808640345931053,1.0,0.75,0.7902439024390244,0.8976897689768977,0.4981684981684982,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
225,0.0018959089647978544,0.3301801383495331,0.3320760428905487,0.0018959089647978544,0.3301801383495331,0.3320760428905487,-0.06414011870510876,1.0,0.75,0.7902439024390244,0.8976897689768977,0.4981684981684982,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
230,0.0005722233327105641,0.29769518971443176,0.2982674241065979,0.0005722233327105641,0.29769518971443176,0.2982674241065979,-0.05896681461017579,1.0,0.75,0.7951219512195122,0.9075907590759076,0.5333333333333333,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
235,0.0002891963813453913,0.29630258679389954,0.29659178853034973,0.0002891963813453913,0.29630258679389954,0.29659178853034973,-0.058971320977434516,1.0,0.75,0.7658536585365854,0.900990099009901,0.5593406593406594,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
240,0.000764177821110934,0.3063638210296631,0.30712801218032837,0.000764177821110934,0.3063638210296631,0.30712801218032837,-0.060508586384821685,1.0,0.775,0.7463414634146341,0.9075907590759076,0.563003663003663,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
245,0.00013307027984410524,0.3315921723842621,0.33172523975372314,0.00013307027984410524,0.3315921723842621,0.33172523975372314,-0.06618536419700831,1.0,0.8,0.751219512195122,0.8811881188118812,0.5483516483516484,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
250,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.007384052500128746,0.31053659319877625,0.31792065501213074,-0.054723266139626504,0.9666666666666667,0.8,0.7804878048780488,0.900990099009901,0.5445054945054946,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
255,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.019306138157844543,0.30059343576431274,0.3198995590209961,-0.04081254899501801,0.9333333333333333,0.85,0.7609756097560976,0.900990099009901,0.5593406593406594,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
260,0.00243416428565979,0.28723984956741333,0.2896740138530731,0.00243416428565979,0.28723984956741333,0.2896740138530731,-0.055013805627822876,1.0,0.875,0.7658536585365854,0.9042904290429042,0.5611721611721612,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
265,0.0022104354575276375,0.2857341170310974,0.2879445552825928,0.0022104354575276375,0.2857341170310974,0.2879445552825928,-0.05493638794869185,1.0,0.9,0.7560975609756098,0.9075907590759076,0.563003663003663,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
270,0.0011279471218585968,0.2911258637905121,0.2922538220882416,0.0011279471218585968,0.2911258637905121,0.2922538220882416,-0.05709722563624382,1.0,0.9,0.751219512195122,0.9108910891089109,0.5796703296703297,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
275,0.007588660344481468,0.2932463586330414,0.3008350133895874,0.007588660344481468,0.2932463586330414,0.3008350133895874,-0.05106061138212681,1.0,0.9,0.7707317073170732,0.9042904290429042,0.5908424908424909,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
280,0.011858946643769741,0.2974049150943756,0.30926385521888733,0.011858946643769741,0.2974049150943756,0.30926385521888733,-0.047622036375105384,1.0,0.9,0.7804878048780488,0.9042904290429042,0.5908424908424909,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
285,0.00021296023624017835,0.3016117513179779,0.3018247187137604,0.00021296023624017835,0.3016117513179779,0.3018247187137604,-0.06010939002735541,1.0,0.9,0.775609756097561,0.9075907590759076,0.5926739926739927,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
290,0.0001677771215327084,0.299856960773468,0.30002474784851074,0.0001677771215327084,0.299856960773468,0.30002474784851074,-0.059803615033160895,1.0,0.9,0.775609756097561,0.9075907590759076,0.5926739926739927,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
295,0.00048197919386439025,0.3070414960384369,0.3075234889984131,0.00048197919386439025,0.3070414960384369,0.3075234889984131,-0.06092632001382299,1.0,0.9,0.7560975609756098,0.900990099009901,0.5445054945054946,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
300,0.00025151108275167644,0.30268949270248413,0.3029409945011139,0.00025151108275167644,0.30268949270248413,0.3029409945011139,-0.06028638745774515,1.0,0.9,0.7463414634146341,0.8976897689768977,0.5278388278388279,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
305,0.00025754739181138575,0.29531997442245483,0.2955775260925293,0.00025754739181138575,0.29531997442245483,0.2955775260925293,-0.05880644749267958,1.0,0.9,0.7463414634146341,0.8976897689768977,0.5278388278388279,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
310,0.0006498846923932433,0.2954042851924896,0.2960541844367981,0.0006498846923932433,0.2954042851924896,0.2960541844367981,-0.058430972346104684,1.0,0.9,0.7268292682926829,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
315,0.0011212221579626203,0.291999489068985,0.29312071204185486,0.0011212221579626203,0.291999489068985,0.29312071204185486,-0.05727867565583438,1.0,0.9,0.7268292682926829,0.9042904290429042,0.5166666666666667,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
320,0.00034893027623184025,0.29384827613830566,0.2941972017288208,0.00034893027623184025,0.29384827613830566,0.2941972017288208,-0.0584207249514293,1.0,0.9,0.7365853658536585,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
325,0.0002674201095942408,0.29107287526130676,0.29134029150009155,0.0002674201095942408,0.29107287526130676,0.29134029150009155,-0.05794715494266711,1.0,0.9,0.7365853658536585,0.8976897689768977,0.5426739926739927,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
330,0.00040559633634984493,0.3124103248119354,0.31281593441963196,0.00040559633634984493,0.3124103248119354,0.31281593441963196,-0.062076468626037246,1.0,0.9,0.7414634146341463,0.9108910891089109,0.55,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
335,0.00018432785873301327,0.3071795403957367,0.3073638677597046,0.00018432785873301327,0.3071795403957367,0.3073638677597046,-0.061251580220414326,1.0,0.9,0.7317073170731707,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
340,0.0003889873332809657,0.2972122132778168,0.29760119318962097,0.0003889873332809657,0.2972122132778168,0.29760119318962097,-0.05905345532228239,1.0,0.9,0.7365853658536585,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
345,0.0005191883537918329,0.29122689366340637,0.2917460799217224,0.0005191883537918329,0.29122689366340637,0.2917460799217224,-0.057726190378889444,1.0,0.9,0.7463414634146341,0.900990099009901,0.5148351648351649,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
350,0.000270805845502764,0.2840404808521271,0.28431129455566406,0.000270805845502764,0.2840404808521271,0.28431129455566406,-0.056537290324922655,1.0,0.875,0.7560975609756098,0.9042904290429042,0.5463369963369964,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
355,0.0004400877805892378,0.29076892137527466,0.29120901226997375,0.0004400877805892378,0.29076892137527466,0.29120901226997375,-0.0577136964944657,1.0,0.875,0.7463414634146341,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
360,0.0003267383435741067,0.2938337028026581,0.2941604554653168,0.0003267383435741067,0.2938337028026581,0.2941604554653168,-0.05844000221695751,1.0,0.9,0.7317073170731707,0.9075907590759076,0.563003663003663,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
365,0.0036846869625151157,0.3167629539966583,0.3204476535320282,0.0036846869625151157,0.3167629539966583,0.3204476535320282,-0.059667903836816555,1.0,0.875,0.7219512195121951,0.9075907590759076,0.563003663003663,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
370,0.014813948422670364,0.30615657567977905,0.3209705352783203,0.014813948422670364,0.30615657567977905,0.3209705352783203,-0.046417366713285446,1.0,0.85,0.7219512195121951,0.8976897689768977,0.4981684981684982,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
375,0.0004439527401700616,0.3424377739429474,0.3428817391395569,0.0004439527401700616,0.3424377739429474,0.3428817391395569,-0.06804360204841942,1.0,0.85,0.7365853658536585,0.8943894389438944,0.49633699633699635,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
380,0.0005787812988273799,0.33967602252960205,0.3402548134326935,0.0005787812988273799,0.33967602252960205,0.3402548134326935,-0.06735642320709304,1.0,0.85,0.7463414634146341,0.8943894389438944,0.5556776556776557,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
385,0.00010175415081903338,0.3241490423679352,0.3242507874965668,0.00010175415081903338,0.3241490423679352,0.3242507874965668,-0.064728054322768,1.0,0.825,0.7463414634146341,0.8943894389438944,0.526007326007326,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
390,0.00014280590403359383,0.3195473551750183,0.31969016790390015,0.00014280590403359383,0.3195473551750183,0.31969016790390015,-0.06376666513097007,1.0,0.875,0.7414634146341463,0.9075907590759076,0.5481684981684982,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
395,0.0003141252091154456,0.31145042181015015,0.31176453828811646,0.0003141252091154456,0.31145042181015015,0.31176453828811646,-0.06197595915291459,1.0,0.875,0.7365853658536585,0.9042904290429042,0.5166666666666667,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
400,7.669518527109176e-05,0.3006330132484436,0.30070969462394714,7.669518527109176e-05,0.3006330132484436,0.30070969462394714,-0.06004990746441763,1.0,0.8,0.7268292682926829,0.9042904290429042,0.5315018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
1,1.113235354423523,0.0,1.113235354423523,1.113235354423523,0.0,1.113235354423523,1.113235354423523,0.5689655172413793,0.375,0.3951219512195122,0.8943894389438944,0.526007326007326,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
5,0.8165778517723083,0.0,0.8165778517723083,0.8165778517723083,0.0,0.8165778517723083,0.8165778517723083,0.6206896551724138,0.55,0.6536585365853659,0.8250825082508251,0.5468864468864469,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
10,0.5474274754524231,0.0,0.5474274754524231,0.5474274754524231,0.0,0.5474274754524231,0.5474274754524231,0.7413793103448276,0.625,0.775609756097561,0.33993399339933994,0.515018315018315,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
15,0.35662174224853516,0.0,0.35662174224853516,0.35662174224853516,0.0,0.35662174224853516,0.35662174224853516,0.896551724137931,0.925,0.8878048780487805,0.24752475247524752,0.44890109890109886,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
20,0.21849626302719116,0.0,0.21849626302719116,0.21849626302719116,0.0,0.21849626302719116,0.21849626302719116,0.9310344827586207,0.9,0.8878048780487805,0.1782178217821782,0.4104395604395604,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
25,0.10940099507570267,0.0,0.10940099507570267,0.10940099507570267,0.0,0.10940099507570267,0.10940099507570267,0.9827586206896551,0.9,0.8585365853658536,0.11551155115511551,0.49432234432234434,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
30,0.07187778502702713,0.0,0.07187778502702713,0.07187778502702713,0.0,0.07187778502702713,0.07187778502702713,0.9827586206896551,0.9,0.848780487804878,0.10891089108910891,0.49065934065934064,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
35,0.0313304103910923,0.0,0.0313304103910923,0.0313304103910923,0.0,0.0313304103910923,0.0313304103910923,1.0,0.9,0.8439024390243902,0.10231023102310231,0.486996336996337,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
40,0.007997800596058369,0.0,0.007997800596058369,0.007997800596058369,0.0,0.007997800596058369,0.007997800596058369,1.0,0.85,0.824390243902439,0.10231023102310231,0.486996336996337,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
45,0.005305876024067402,0.0,0.005305876024067402,0.005305876024067402,0.0,0.005305876024067402,0.005305876024067402,1.0,0.85,0.8439024390243902,0.10231023102310231,0.47216117216117215,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
50,0.004481321666389704,0.0,0.004481321666389704,0.004481321666389704,0.0,0.004481321666389704,0.004481321666389704,1.0,0.825,0.848780487804878,0.14521452145214522,0.5108058608058608,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
55,0.003418151754885912,0.0,0.003418151754885912,0.003418151754885912,0.0,0.003418151754885912,0.003418151754885912,1.0,0.825,0.8439024390243902,0.10891089108910891,0.47582417582417585,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
60,0.004550538025796413,0.0,0.004550538025796413,0.004550538025796413,0.0,0.004550538025796413,0.004550538025796413,1.0,0.85,0.8439024390243902,0.10231023102310231,0.486996336996337,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
65,0.001953309401869774,0.0,0.001953309401869774,0.001953309401869774,0.0,0.001953309401869774,0.001953309401869774,1.0,0.85,0.8439024390243902,0.11551155115511551,0.49432234432234434,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
70,0.0009866721229627728,0.0,0.0009866721229627728,0.0009866721229627728,0.0,0.0009866721229627728,0.0009866721229627728,1.0,0.85,0.8439024390243902,0.12211221122112212,0.4683150183150183,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
75,0.0010256668319925666,0.0,0.0010256668319925666,0.0010256668319925666,0.0,0.0010256668319925666,0.0010256668319925666,1.0,0.85,0.8439024390243902,0.11551155115511551,0.46465201465201467,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Two-layer G_f: 54 -> 32 -> 16,0.0,0,"0,1,2,3,4"
