family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,mlp,3,dann:residual-d:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\dann\seed_3.pt,"[[63, 6, 0], [1, 80, 0], [5, 13, 63]]",0.9722222222222222,0.9753086419753086,0.9696356275303644,0.8917748917748918,0.8928251923421006,0.8923107890499195
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,residual-d,mlp,4,dann:residual-d:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\dann\seed_4.pt,"[[62, 7, 0], [3, 78, 0], [9, 11, 61]]",0.9722222222222222,0.9753086419753086,0.972109872109872,0.8701298701298701,0.8715333691179102,0.8692145763045739
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,mlp,0,deep-coral:residual-d:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\deep-coral\seed_0.pt,"[[61, 4, 4], [1, 78, 2], [6, 7, 68]]",1.0,1.0,1.0,0.8961038961038961,0.895509035605654,0.8951924541891162
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,mlp,1,deep-coral:residual-d:mlp,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\deep-coral\seed_1.pt,"[[60, 9, 0], [0, 78, 3], [0, 5, 76]]",1.0,1.0,1.0,0.9264069264069263,0.9235999284308464,0.9273222207285926
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,mlp,2,deep-coral:residual-d:mlp,54,120.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\deep-coral\seed_2.pt,"[[60, 7, 2], [1, 78, 2], [0, 6, 75]]",1.0,1.0,1.0,0.922077922077922,0.9194847020933976,0.9225178890876564
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,mlp,3,deep-coral:residual-d:mlp,54,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\deep-coral\seed_3.pt,"[[59, 7, 3], [0, 78, 3], [1, 6, 74]]",1.0,1.0,1.0,0.9134199134199136,0.9105385578815532,0.9136533615805608
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,residual-d,mlp,4,deep-coral:residual-d:mlp,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\deep-coral\seed_4.pt,"[[64, 2, 3], [0, 79, 2], [0, 5, 76]]",1.0,1.0,1.0,0.948051948051948,0.9470388262658794,0.948928468135668
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,residual-d,mlp,0,mk-mmd:residual-d:mlp,54,130.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\mk-mmd\seed_0.pt,"[[62, 7, 0], [1, 78, 2], [2, 4, 75]]",1.0,1.0,1.0,0.9307359307359307,0.92914653784219,0.930795760586494
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,residual-d,mlp,1,mk-mmd:residual-d:mlp,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\mk-mmd\seed_1.pt,"[[61, 8, 0], [2, 77, 2], [2, 7, 72]]",1.0,1.0,1.0,0.9090909090909092,0.9078547146179996,0.90988447655439
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,residual-d,mlp,2,mk-mmd:residual-d:mlp,54,200.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\mk-mmd\seed_2.pt,"[[66, 0, 3], [5, 75, 1], [6, 3, 72]]",1.0,1.0,1.0,0.922077922077922,0.9237788513150832,0.9215677558951632
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,residual-d,mlp,3,mk-mmd:residual-d:mlp,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\mk-mmd\seed_3.pt,"[[64, 1, 4], [4, 77, 0], [7, 3, 71]]",1.0,1.0,1.0,0.9177489177489178,0.9182322419037394,0.9165875276986388
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,residual-d,mlp,4,mk-mmd:residual-d:mlp,54,300.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\mk-mmd\seed_4.pt,"[[65, 2, 2], [5, 75, 1], [4, 5, 72]]",1.0,1.0,1.0,0.9177489177489178,0.918947933440687,0.9174710769802796
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,residual-d,mlp,0,cdan:residual-d:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\cdan\seed_0.pt,"[[65, 4, 0], [1, 80, 0], [11, 9, 61]]",0.9722222222222222,0.9753086419753086,0.9696356275303644,0.8917748917748918,0.8942565754159957,0.8897020394555439
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,residual-d,mlp,1,cdan:residual-d:mlp,54,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\cdan\seed_1.pt,"[[60, 5, 4], [0, 80, 1], [10, 11, 60]]",1.0,1.0,1.0,0.8658008658008658,0.8659867597065665,0.8630606543323504
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,residual-d,mlp,2,cdan:residual-d:mlp,54,10.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\cdan\seed_2.pt,"[[65, 4, 0], [5, 76, 0], [10, 10, 61]]",0.9444444444444444,0.9506172839506172,0.9407695153533112,0.8744588744588745,0.8777956700662015,0.8735090133142878
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,residual-d,mlp,3,cdan:residual-d:mlp,54,270.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\cdan\seed_3.pt,"[[64, 5, 0], [0, 80, 1], [4, 14, 63]]",1.0,1.0,1.0,0.8961038961038961,0.8976561102164967,0.8973869918244445
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,residual-d,mlp,4,cdan:residual-d:mlp,54,340.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\residual-d\mlp\cdan\seed_4.pt,"[[62, 1, 6], [3, 77, 1], [7, 5, 69]]",1.0,1.0,1.0,0.9004329004329005,0.9003399534800501,0.8991459686923742
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,linear,0,source-only:fusion16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\source-only\seed_0.pt,"[[66, 3, 0], [3, 78, 0], [9, 9, 63]]",0.9861111111111112,0.9876543209876544,0.9847016828148905,0.8961038961038961,0.8990874932903918,0.8950799618092851
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,linear,1,source-only:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\source-only\seed_1.pt,"[[66, 3, 0], [2, 79, 0], [2, 10, 69]]",1.0,1.0,1.0,0.9264069264069263,0.9278940776525316,0.9276450284858818
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,linear,2,source-only:fusion16:linear,54,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\source-only\seed_2.pt,"[[64, 5, 0], [0, 81, 0], [0, 16, 65]]",1.0,1.0,1.0,0.9090909090909092,0.9100017892288425,0.9126876251936826
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,linear,3,source-only:fusion16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\source-only\seed_3.pt,"[[64, 5, 0], [1, 79, 1], [1, 14, 66]]",1.0,1.0,1.0,0.9047619047619048,0.9058865628913938,0.9075738680952832
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,linear,4,source-only:fusion16:linear,54,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\source-only\seed_4.pt,"[[63, 6, 0], [0, 81, 0], [0, 14, 67]]",1.0,1.0,1.0,0.9134199134199136,0.9134013240293434,0.9166869166869166
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,fusion16,linear,0,dann:fusion16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\dann\seed_0.pt,"[[65, 4, 0], [2, 79, 0], [3, 9, 69]]",0.9861111111111112,0.9876543209876544,0.9847016828148905,0.922077922077922,0.9230631597781356,0.9228488654163374
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,fusion16,linear,1,dann:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\dann\seed_1.pt,"[[63, 6, 0], [1, 80, 0], [1, 7, 73]]",1.0,1.0,1.0,0.935064935064935,0.9339774557165862,0.9359635617998974
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,fusion16,linear,2,dann:fusion16:linear,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\dann\seed_2.pt,"[[63, 6, 0], [0, 80, 1], [0, 11, 70]]",1.0,1.0,1.0,0.922077922077922,0.9216317767042403,0.9248248302062612
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,fusion16,linear,3,dann:fusion16:linear,54,90.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\dann\seed_3.pt,"[[68, 1, 0], [1, 80, 0], [1, 7, 73]]",1.0,1.0,1.0,0.9567099567099568,0.9581320450885668,0.9577382587897252
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,dann,opensource-core,fusion16,linear,4,dann:fusion16:linear,54,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\dann\seed_4.pt,"[[67, 2, 0], [1, 80, 0], [1, 9, 71]]",1.0,1.0,1.0,0.9437229437229436,0.9450706745392736,0.945152525736316
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,fusion16,linear,0,deep-coral:fusion16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\deep-coral\seed_0.pt,"[[64, 5, 0], [1, 80, 0], [1, 10, 70]]",1.0,1.0,1.0,0.9264069264069263,0.9264626945786366,0.928130458373284
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,fusion16,linear,1,deep-coral:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\deep-coral\seed_1.pt,"[[64, 5, 0], [0, 80, 1], [0, 8, 73]]",1.0,1.0,1.0,0.9393939393939394,0.9388083735909823,0.9412939095978732
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,fusion16,linear,2,deep-coral:fusion16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\deep-coral\seed_2.pt,"[[64, 5, 0], [0, 81, 0], [1, 7, 73]]",1.0,1.0,1.0,0.9437229437229436,0.9429235999284308,0.944770103802528
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,fusion16,linear,3,deep-coral:fusion16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\deep-coral\seed_3.pt,"[[64, 5, 0], [0, 80, 1], [0, 10, 71]]",1.0,1.0,1.0,0.9307359307359307,0.9305779209160852,0.9332004997639674
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,deep-coral,opensource-core,fusion16,linear,4,deep-coral:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\deep-coral\seed_4.pt,"[[64, 5, 0], [0, 81, 0], [0, 13, 68]]",1.0,1.0,1.0,0.922077922077922,0.922347468241188,0.9250525642966476
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,fusion16,linear,0,mk-mmd:fusion16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\mk-mmd\seed_0.pt,"[[64, 5, 0], [2, 79, 0], [2, 8, 71]]",1.0,1.0,1.0,0.9264069264069263,0.9264626945786366,0.9272706311155722
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,fusion16,linear,1,mk-mmd:fusion16:linear,54,90.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\mk-mmd\seed_1.pt,"[[65, 4, 0], [0, 80, 1], [0, 9, 72]]",1.0,1.0,1.0,0.9393939393939394,0.93952406512793,0.941584806227112
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,fusion16,linear,2,mk-mmd:fusion16:linear,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\mk-mmd\seed_2.pt,"[[64, 5, 0], [0, 81, 0], [0, 5, 76]]",1.0,1.0,1.0,0.9567099567099568,0.9552692789407766,0.9574731154653036
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,fusion16,linear,3,mk-mmd:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\mk-mmd\seed_3.pt,"[[64, 5, 0], [0, 80, 1], [0, 10, 71]]",1.0,1.0,1.0,0.9307359307359307,0.9305779209160852,0.9332004997639674
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,mk-mmd,opensource-core,fusion16,linear,4,mk-mmd:fusion16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\mk-mmd\seed_4.pt,"[[64, 5, 0], [3, 78, 0], [7, 7, 67]]",0.9583333333333334,0.9629629629629628,0.9567876911530164,0.9047619047619048,0.9058865628913938,0.9042636674215622
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,fusion16,linear,0,cdan:fusion16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\cdan\seed_0.pt,"[[63, 6, 0], [1, 80, 0], [2, 14, 65]]",1.0,1.0,1.0,0.9004329004329005,0.9010556450169976,0.9025740642633098
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,fusion16,linear,1,cdan:fusion16:linear,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\cdan\seed_1.pt,"[[65, 4, 0], [2, 79, 0], [1, 8, 72]]",1.0,1.0,1.0,0.935064935064935,0.9354088387904812,0.9362287437466922
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,fusion16,linear,2,cdan:fusion16:linear,54,270.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\cdan\seed_2.pt,"[[63, 6, 0], [0, 81, 0], [0, 5, 76]]",1.0,1.0,1.0,0.9523809523809524,0.9504383610663804,0.9530381685861972
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,fusion16,linear,3,cdan:fusion16:linear,54,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\cdan\seed_3.pt,"[[64, 5, 0], [2, 79, 0], [4, 8, 69]]",1.0,1.0,1.0,0.9177489177489178,0.9182322419037394,0.918052702346793
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,cdan,opensource-core,fusion16,linear,4,cdan:fusion16:linear,54,250.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\linear\cdan\seed_4.pt,"[[62, 7, 0], [0, 81, 0], [0, 17, 64]]",1.0,1.0,1.0,0.8961038961038961,0.8962247271426015,0.9000970827071074
domain-adaptation,54D,S5_train_I_D1_val_D2_3,semi,source-only,opensource-core,fusion16,mlp,0,source-only:fusion16:mlp,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S5_train_I_D1_val_D2_3\fusion16\mlp\source-only\seed_0.pt,"[[66, 3, 0], [3, 78, 0], [3, 12, 66]]",1.0,1.0,1.0,0.9090909090909092,0.9114331723027376,0.9102270401924528
