split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.2,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.2780487804878049,1.0,0.8461538461538461,0.7219512195121951,1.0,0.8666666666666666,0.7258365004843877,1.0,0.8653198653198654,0.7256794897086868,0.9042904290429042,0.08029558509588242,0.0,0.3321465253829956,0.0,0.4124421179294586
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.2,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,255,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.18048780487804883,1.0,0.8846153846153846,0.8195121951219512,1.0,0.9,0.818540874878903,1.0,0.8976982097186701,0.8215035655376134,0.8976897689768977,0.0006090904353186488,0.0,0.2835012376308441,0.0,0.28411033749580383
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.2,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,260,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.19999999999999996,1.0,0.8461538461538461,0.8,1.0,0.8666666666666666,0.7997615321558983,1.0,0.8653198653198654,0.8041070221191925,0.9042904290429042,0.00028847731300629675,0.0,0.27678126096725464,0.0,0.27706974744796753
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.2,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.3317073170731707,1.0,0.8846153846153846,0.6682926829268293,1.0,0.9,0.6730009687756167,1.0,0.899749373433584,0.6717159338141284,0.900990099009901,0.04487469419836998,0.0,0.3157183825969696,0.0,0.3605930805206299
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.5,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.09756097560975618,0.8,0.9230769230769231,0.7024390243902439,0.8333333333333334,0.9333333333333332,0.7082494969818912,0.7937356760886173,0.9333333333333332,0.708407423255519,0.900990099009901,0.4582677483558655,0.0,0.39138829708099365,0.0,0.8496560454368591
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.5,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.259349593495935,0.9666666666666667,0.8461538461538461,0.7073170731707317,0.9722222222222222,0.8666666666666666,0.7111558238318801,0.9721739130434782,0.8653198653198654,0.7113528881328435,0.9108910891089109,0.11542299389839172,0.0,0.3849862515926361,0.0,0.5004092454910278
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.5,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,160,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.31219512195121957,1.0,0.8846153846153846,0.6878048780487804,1.0,0.9,0.6911841418883672,1.0,0.899749373433584,0.6967399176245762,0.9075907590759076,0.00025639322120696306,0.0,0.33224213123321533,0.0,0.3324985206127167
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.5,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,105,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.17560975609756102,1.0,0.8846153846153846,0.824390243902439,1.0,0.9,0.8238318801699083,1.0,0.8976982097186701,0.8259750171220296,0.9141914191419142,0.002929960610345006,0.0,0.277860552072525,0.0,0.2807905077934265
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.5,,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,310,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.224390243902439,1.0,0.9230769230769231,0.775609756097561,1.0,0.9333333333333332,0.7756911841418884,1.0,0.9333333333333332,0.7779934043632674,0.9042904290429042,0.00037929456448182464,0.0,0.26153600215911865,0.0,0.26191529631614685
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.05,,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.017615176151761447,0.9444444444444444,0.9615384615384616,0.926829268292683,0.9506172839506172,0.9666666666666667,0.927192786347716,0.9407695153533112,0.9665831244778613,0.9268428667969785,0.900990099009901,0.32001322507858276,0.0,0.3496652841567993,0.0,0.6696785092353821
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.05,,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.1121951219512195,1.0,0.9230769230769231,0.8878048780487805,1.0,0.9333333333333332,0.8890379312914524,1.0,0.9326599326599326,0.8889552635072349,0.900990099009901,0.03968695178627968,0.0,0.32612910866737366,0.0,0.36581605672836304
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.05,,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,100,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.07317073170731703,1.0,0.9615384615384616,0.926829268292683,1.0,0.9666666666666667,0.927192786347716,1.0,0.9665831244778613,0.9277601396988567,0.9108910891089109,0.00032166982418857515,0.0,0.2911015450954437,0.0,0.2914232015609741
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.05,,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,355,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.09756097560975607,1.0,0.9615384615384616,0.9024390243902439,1.0,0.9666666666666667,0.903122438333706,1.0,0.9665831244778613,0.9038147038147039,0.9042904290429042,0.0002929520851466805,0.0,0.30906614661216736,0.0,0.3093591034412384
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.05,,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,125,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.06341463414634141,1.0,1.0,0.9365853658536586,1.0,1.0,0.9359862880989641,1.0,1.0,0.9374261864516692,0.9042904290429042,0.003934284206479788,0.0,0.2360796481370926,0.0,0.24001392722129822
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.2,,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.032249322493224875,0.9444444444444444,0.9615384615384616,0.9121951219512195,0.9506172839506172,0.9666666666666667,0.9131082793054625,0.9407695153533112,0.9665831244778613,0.9124831911867254,0.900990099009901,0.310090035200119,0.0,0.36367467045783997,0.0,0.673764705657959
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.2,,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,305,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.1121951219512195,1.0,0.9615384615384616,0.8878048780487805,1.0,0.9666666666666667,0.8896341009017066,1.0,0.9665831244778613,0.887736602544935,0.9042904290429042,0.0014945479342713952,0.0,0.256681889295578,0.0,0.25817644596099854
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.2,,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.10243902439024388,1.0,0.9615384615384616,0.8975609756097561,1.0,0.9666666666666667,0.8978314330427007,1.0,0.9665831244778613,0.8975474005101054,0.9108910891089109,0.00038780199247412384,0.0,0.2872573435306549,0.0,0.2876451313495636
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.2,,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,140,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.09756097560975607,1.0,0.9615384615384616,0.9024390243902439,1.0,0.9666666666666667,0.9001415902824353,1.0,0.9665831244778613,0.9025018960213377,0.9075907590759076,0.0010962733067572117,0.0,0.2844616174697876,0.0,0.28555789589881897
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.2,,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.08780487804878045,1.0,0.9615384615384616,0.9121951219512195,1.0,0.9666666666666667,0.9107236008644458,1.0,0.9665831244778613,0.9128061661584961,0.9075907590759076,0.0010578942019492388,0.0,0.26760897040367126,0.0,0.2686668634414673
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.5,,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.023238482384823844,0.9305555555555556,0.9615384615384616,0.9073170731707317,0.9382716049382717,0.9666666666666667,0.9084134436247112,0.9269212375381674,0.9665831244778613,0.907686863505092,0.900990099009901,0.3097859025001526,0.0,0.38856038451194763,0.0,0.6983462572097778
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.5,,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.03638211382113821,0.9583333333333334,0.9615384615384616,0.9219512195121952,0.9629629629629629,0.9666666666666667,0.9224979506669647,0.9547511312217193,0.9665831244778613,0.9228816991974886,0.900990099009901,0.10321524739265442,0.0,0.3873094618320465,0.0,0.4905247092247009
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.5,,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,310,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.09756097560975607,1.0,0.9230769230769231,0.9024390243902439,1.0,0.9333333333333332,0.9001415902824353,1.0,0.9326599326599326,0.9016388103591942,0.9042904290429042,0.0008795637404546142,0.0,0.2851767838001251,0.0,0.2860563397407532
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.5,,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,395,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.10243902439024388,1.0,0.9230769230769231,0.8975609756097561,1.0,0.9333333333333332,0.8972352634324464,1.0,0.9333333333333332,0.8992359269405666,0.9108910891089109,7.153333717724308e-05,0.0,0.2901783883571625,0.0,0.29024991393089294
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN-semi,0.5,,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,225,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",72,30,0,42,273,26,205,0.09268292682926826,1.0,0.9615384615384616,0.9073170731707317,1.0,0.9666666666666667,0.9060287651836948,1.0,0.9665831244778613,0.9076054664289958,0.8943894389438944,0.000214822415728122,0.0,0.31922000646591187,0.0,0.3194348216056824
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.05,0.05,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,220,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.11707317073170731,1.0,0.9230769230769231,0.8829268292682927,1.0,0.9333333333333332,0.8795737387286682,1.0,0.9333333333333332,0.88402706962084,0.900990099009901,0.000602841260842979,0.32825732231140137,0.32729560136795044,0.05352248623967171,0.6588318943977356
S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.05,0.05,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,325,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,42,273,26,205,0.11707317073170731,1.0,0.9230769230769231,0.8829268292682927,1.0,0.9333333333333332,0.8801699083389224,1.0,0.9333333333333332,0.8829051916994524,0.900990099009901,0.0006110005197115242,0.32391464710235596,0.3266000747680664,0.015095842070877552,0.6518805027008057
