epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,seed_values
310,0.0009324487182311714,0.0,0.0009324487182311714,0.0009324487182311714,0.0,0.0009324487182311714,1.0,0.7692307692307693,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
315,0.0001123617184930481,0.0,0.0001123617184930481,0.0001123617184930481,0.0,0.0001123617184930481,1.0,0.7692307692307693,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
320,0.00014432158786803484,0.0,0.00014432158786803484,0.00014432158786803484,0.0,0.00014432158786803484,1.0,0.7307692307692307,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
325,8.511067426297814e-05,0.0,8.511067426297814e-05,8.511067426297814e-05,0.0,8.511067426297814e-05,1.0,0.7307692307692307,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
330,0.0001411396951880306,0.0,0.0001411396951880306,0.0001411396951880306,0.0,0.0001411396951880306,1.0,0.7307692307692307,0.7707317073170732,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
335,4.907819675281644e-05,0.0,4.907819675281644e-05,4.907819675281644e-05,0.0,4.907819675281644e-05,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
340,3.433451274759136e-05,0.0,3.433451274759136e-05,3.433451274759136e-05,0.0,3.433451274759136e-05,1.0,0.7307692307692307,0.7658536585365854,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
345,5.987950862618163e-05,0.0,5.987950862618163e-05,5.987950862618163e-05,0.0,5.987950862618163e-05,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
350,7.51671614125371e-05,0.0,7.51671614125371e-05,7.51671614125371e-05,0.0,7.51671614125371e-05,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
355,8.350858115591109e-05,0.0,8.350858115591109e-05,8.350858115591109e-05,0.0,8.350858115591109e-05,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
360,3.954999192501418e-05,0.0,3.954999192501418e-05,3.954999192501418e-05,0.0,3.954999192501418e-05,1.0,0.7307692307692307,0.7804878048780488,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
365,0.00010862426279345527,0.0,0.00010862426279345527,0.00010862426279345527,0.0,0.00010862426279345527,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
370,0.0003057429566979408,0.0,0.0003057429566979408,0.0003057429566979408,0.0,0.0003057429566979408,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
375,0.0007141339592635632,0.0,0.0007141339592635632,0.0007141339592635632,0.0,0.0007141339592635632,1.0,0.7307692307692307,0.775609756097561,0.33663366336633666,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
380,9.095211862586439e-05,0.0,9.095211862586439e-05,9.095211862586439e-05,0.0,9.095211862586439e-05,1.0,0.7307692307692307,0.775609756097561,0.33993399339933994,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
385,0.00019507021352183074,0.0,0.00019507021352183074,0.00019507021352183074,0.0,0.00019507021352183074,1.0,0.7307692307692307,0.7804878048780488,0.35313531353135313,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
390,0.002329763723537326,0.0,0.002329763723537326,0.002329763723537326,0.0,0.002329763723537326,1.0,0.7307692307692307,0.7853658536585366,0.37623762376237624,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
395,0.00017581558495294303,0.0,0.00017581558495294303,0.00017581558495294303,0.0,0.00017581558495294303,1.0,0.7307692307692307,0.7804878048780488,0.3927392739273927,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
400,0.00015688312123529613,0.0,0.00015688312123529613,0.00015688312123529613,0.0,0.00015688312123529613,1.0,0.7307692307692307,0.7804878048780488,0.39933993399339934,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
1,1.116260290145874,0.6599915027618408,1.7762517929077148,1.116260290145874,0.6599915027618408,1.7762517929077148,0.5666666666666667,0.38461538461538464,0.3804878048780488,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
5,0.8416318893432617,0.5548535585403442,1.396485447883606,0.8416318893432617,0.5548535585403442,1.396485447883606,0.6,0.5,0.6048780487804878,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
10,0.6727923154830933,0.4273003339767456,1.1000926494598389,0.6727923154830933,0.4273003339767456,1.1000926494598389,0.5666666666666667,0.5,0.624390243902439,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
15,0.5282605290412903,0.39694225788116455,0.9252027869224548,0.5282605290412903,0.39694225788116455,0.9252027869224548,0.7666666666666667,0.8846153846153846,0.697560975609756,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
20,0.3536989688873291,0.4336346983909607,0.7873336672782898,0.3536989688873291,0.4336346983909607,0.7873336672782898,0.8,0.9230769230769231,0.7073170731707317,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
25,0.1973693072795868,0.42855870723724365,0.6259280443191528,0.1973693072795868,0.42855870723724365,0.6259280443191528,0.9666666666666667,0.8461538461538461,0.6926829268292682,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
30,0.14200104773044586,0.3894219994544983,0.531423032283783,0.14200104773044586,0.3894219994544983,0.531423032283783,1.0,0.8076923076923077,0.6829268292682927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
35,0.078508660197258,0.34207186102867126,0.42058050632476807,0.078508660197258,0.34207186102867126,0.42058050632476807,1.0,0.8076923076923077,0.6926829268292682,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
40,0.010433671995997429,0.29891449213027954,0.3093481659889221,0.010433671995997429,0.29891449213027954,0.3093481659889221,1.0,0.8076923076923077,0.6926829268292682,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
45,0.011381738819181919,0.27732712030410767,0.2887088656425476,0.011381738819181919,0.27732712030410767,0.2887088656425476,1.0,0.8076923076923077,0.697560975609756,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
50,0.046686429530382156,0.2786933183670044,0.32537975907325745,0.046686429530382156,0.2786933183670044,0.32537975907325745,1.0,0.8076923076923077,0.7024390243902439,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
55,0.0016863263444975019,0.2983604669570923,0.30004680156707764,0.0016863263444975019,0.2983604669570923,0.30004680156707764,1.0,0.7692307692307693,0.6780487804878049,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
60,0.0031311255879700184,0.29627880454063416,0.2994099259376526,0.0031311255879700184,0.29627880454063416,0.2994099259376526,1.0,0.8076923076923077,0.697560975609756,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
65,0.037604182958602905,0.3212823271751404,0.3588865101337433,0.037604182958602905,0.3212823271751404,0.3588865101337433,1.0,0.8076923076923077,0.7170731707317073,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
70,0.02131548896431923,0.3239794373512268,0.34529492259025574,0.02131548896431923,0.3239794373512268,0.34529492259025574,1.0,0.7692307692307693,0.7121951219512195,0.8877887788778878,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
75,0.004798430018126965,0.3281419277191162,0.33294036984443665,0.004798430018126965,0.3281419277191162,0.33294036984443665,1.0,0.7692307692307693,0.7317073170731707,0.8910891089108911,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
80,0.0022563007660210133,0.3208862245082855,0.32314252853393555,0.0022563007660210133,0.3208862245082855,0.32314252853393555,1.0,0.7692307692307693,0.7317073170731707,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
85,0.0015048233326524496,0.31952032446861267,0.32102513313293457,0.0015048233326524496,0.31952032446861267,0.32102513313293457,1.0,0.7692307692307693,0.7414634146341463,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
90,0.008227930404245853,0.3094618022441864,0.3176897466182709,0.008227930404245853,0.3094618022441864,0.3176897466182709,1.0,0.7692307692307693,0.7414634146341463,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
95,0.0004424897488206625,0.30699610710144043,0.30743858218193054,0.0004424897488206625,0.30699610710144043,0.30743858218193054,1.0,0.7692307692307693,0.7317073170731707,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
100,0.0016313501400873065,0.30140480399131775,0.3030361533164978,0.0016313501400873065,0.30140480399131775,0.3030361533164978,1.0,0.7692307692307693,0.7170731707317073,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
105,0.003408492077142,0.31001776456832886,0.31342625617980957,0.003408492077142,0.31001776456832886,0.31342625617980957,1.0,0.8076923076923077,0.7121951219512195,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
110,0.0033244735095649958,0.3344408869743347,0.3377653658390045,0.0033244735095649958,0.3344408869743347,0.3377653658390045,1.0,0.8076923076923077,0.7024390243902439,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
115,0.0009779122192412615,0.344833105802536,0.34581100940704346,0.0009779122192412615,0.344833105802536,0.34581100940704346,1.0,0.8076923076923077,0.7073170731707317,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
120,0.000470047234557569,0.32672572135925293,0.32719576358795166,0.000470047234557569,0.32672572135925293,0.32719576358795166,1.0,0.8076923076923077,0.7170731707317073,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
125,0.0016124435933306813,0.2812362313270569,0.28284868597984314,0.0016124435933306813,0.2812362313270569,0.28284868597984314,1.0,0.8076923076923077,0.7121951219512195,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
130,0.0008200769661925733,0.2663475275039673,0.2671675980091095,0.0008200769661925733,0.2663475275039673,0.2671675980091095,1.0,0.8076923076923077,0.7121951219512195,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
135,0.00041232825606130064,0.2678525149822235,0.2682648301124573,0.00041232825606130064,0.2678525149822235,0.2682648301124573,1.0,0.8076923076923077,0.7121951219512195,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
140,0.00018273662135470659,0.32025012373924255,0.3204328715801239,0.00018273662135470659,0.32025012373924255,0.3204328715801239,1.0,0.8076923076923077,0.7024390243902439,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
145,0.0001514630566816777,0.30563589930534363,0.3057873547077179,0.0001514630566816777,0.30563589930534363,0.3057873547077179,1.0,0.8076923076923077,0.6926829268292682,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
150,0.0003630206047091633,0.30879366397857666,0.3091566860675812,0.0003630206047091633,0.30879366397857666,0.3091566860675812,1.0,0.8076923076923077,0.6926829268292682,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
155,0.0005066401790827513,0.3244827687740326,0.3249894082546234,0.0005066401790827513,0.3244827687740326,0.3249894082546234,1.0,0.7692307692307693,0.6780487804878049,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
160,0.00046805135207250714,0.3348582684993744,0.33532631397247314,0.00046805135207250714,0.3348582684993744,0.33532631397247314,1.0,0.8076923076923077,0.6634146341463415,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
165,0.0013614498311653733,0.3346538841724396,0.33601534366607666,0.0013614498311653733,0.3346538841724396,0.33601534366607666,1.0,0.8076923076923077,0.6634146341463415,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
170,0.0009596373420208693,0.3334121108055115,0.33437174558639526,0.0009596373420208693,0.3334121108055115,0.33437174558639526,1.0,0.8076923076923077,0.6731707317073171,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
175,0.0019035522127524018,0.3338109254837036,0.3357144892215729,0.0019035522127524018,0.3338109254837036,0.3357144892215729,1.0,0.8076923076923077,0.6878048780487804,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
180,0.0013027079403400421,0.27755245566368103,0.27885517477989197,0.0013027079403400421,0.27755245566368103,0.27885517477989197,1.0,0.8846153846153846,0.697560975609756,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
185,0.0005633102846331894,0.26597586274147034,0.26653918623924255,0.0005633102846331894,0.26597586274147034,0.26653918623924255,1.0,0.8846153846153846,0.7121951219512195,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
190,0.00024407140153925866,0.2950344383716583,0.29527851939201355,0.00024407140153925866,0.2950344383716583,0.29527851939201355,1.0,0.8846153846153846,0.7219512195121951,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
195,0.00025780705618672073,0.27261945605278015,0.2728772759437561,0.00025780705618672073,0.27261945605278015,0.2728772759437561,1.0,0.8846153846153846,0.7365853658536585,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
200,0.00014478892262559384,0.29592928290367126,0.2960740625858307,0.00014478892262559384,0.29592928290367126,0.2960740625858307,1.0,0.8846153846153846,0.7414634146341463,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
205,0.002925796899944544,0.3258745074272156,0.3288002908229828,0.002925796899944544,0.3258745074272156,0.3288002908229828,1.0,0.8076923076923077,0.7317073170731707,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
210,0.0007927881670184433,0.3768678903579712,0.37766069173812866,0.0007927881670184433,0.3768678903579712,0.37766069173812866,1.0,0.8076923076923077,0.824390243902439,0.8943894389438944,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
215,0.013693631626665592,0.3605727255344391,0.3742663562297821,0.013693631626665592,0.3605727255344391,0.3742663562297821,1.0,0.7692307692307693,0.824390243902439,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
220,0.008965019136667252,0.3352571129798889,0.34422212839126587,0.008965019136667252,0.3352571129798889,0.34422212839126587,1.0,0.7692307692307693,0.7902439024390244,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
225,0.0018959089647978544,0.3301801383495331,0.3320760428905487,0.0018959089647978544,0.3301801383495331,0.3320760428905487,1.0,0.7692307692307693,0.7902439024390244,0.8976897689768977,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
230,0.0005722233327105641,0.29769518971443176,0.2982674241065979,0.0005722233327105641,0.29769518971443176,0.2982674241065979,1.0,0.7692307692307693,0.7951219512195122,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
235,0.0002891963813453913,0.29630258679389954,0.29659178853034973,0.0002891963813453913,0.29630258679389954,0.29659178853034973,1.0,0.7692307692307693,0.7658536585365854,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
240,0.000764177821110934,0.3063638210296631,0.30712801218032837,0.000764177821110934,0.3063638210296631,0.30712801218032837,1.0,0.7692307692307693,0.7463414634146341,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
245,0.00013307027984410524,0.3315921723842621,0.33172523975372314,0.00013307027984410524,0.3315921723842621,0.33172523975372314,1.0,0.7692307692307693,0.751219512195122,0.8811881188118812,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
250,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.9666666666666667,0.7307692307692307,0.7804878048780488,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
255,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.9333333333333333,0.8076923076923077,0.7609756097560976,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
260,0.00243416428565979,0.28723984956741333,0.2896740138530731,0.00243416428565979,0.28723984956741333,0.2896740138530731,1.0,0.8461538461538461,0.7658536585365854,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
265,0.0022104354575276375,0.2857341170310974,0.2879445552825928,0.0022104354575276375,0.2857341170310974,0.2879445552825928,1.0,0.8846153846153846,0.7560975609756098,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
270,0.0011279471218585968,0.2911258637905121,0.2922538220882416,0.0011279471218585968,0.2911258637905121,0.2922538220882416,1.0,0.8846153846153846,0.751219512195122,0.9108910891089109,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
275,0.007588660344481468,0.2932463586330414,0.3008350133895874,0.007588660344481468,0.2932463586330414,0.3008350133895874,1.0,0.8846153846153846,0.7707317073170732,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
280,0.011858946643769741,0.2974049150943756,0.30926385521888733,0.011858946643769741,0.2974049150943756,0.30926385521888733,1.0,0.8846153846153846,0.7804878048780488,0.9042904290429042,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
285,0.00021296023624017835,0.3016117513179779,0.3018247187137604,0.00021296023624017835,0.3016117513179779,0.3018247187137604,1.0,0.8846153846153846,0.775609756097561,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
290,0.0001677771215327084,0.299856960773468,0.30002474784851074,0.0001677771215327084,0.299856960773468,0.30002474784851074,1.0,0.8846153846153846,0.775609756097561,0.9075907590759076,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
